Feature	Gain	Cover	Frequency
g2_g2_tarjetas_madelantosdolares_sobre_g1_transacciones_totales_tc_lag_3	0.00225849008723105	0.00413024404705904	0.00708968450903935
g1_mtotal_cta_corriente_delta_lag1	0.00216623700283195	0.0100741524296682	0.00921658986175115
asg1_m_activos_pasivos_margen_absoluto_lag2	0.00208817384871003	0.00617309703938548	0.0065579581708614
g1_transacciones_totales_tc_delta_lag1	0.0020712899343035	0.00890975810195132	0.00638071605813541
g2_g1_mtotal_caja_ahorro_sobre_g2_limite_compra_tarjetas_credito_lag_1	0.00201321475624942	0.000297159874513454	0.000177242112725984
g2_mcuentas_saldo_sobre_g1_monto_total_acreditaciones	0.00197552490589861	0.000898030956562742	0.0010634526763559
g2_mcuentas_saldo_sobre_g1_monto_total_prestamos	0.00191313572320745	0.000829577990445998	0.00194966323998582
g2_ctrx_quarter_sobre_g1_consumo_total_tc	0.00190427783678854	0.00184478544266645	0.0021269053527118
mpasivos_margen	0.00190092628747133	0.00194613765685378	0.00301311591634172
Visa_delinquency	0.00183283082350154	0.00354918653564342	0.00336760014179369
asg1_mtotal_cta_corriente_lag3	0.00180567112296008	0.00328139976184633	0.00460829493087558
asg1_transacciones_totales_tc_lag3	0.00180258710534679	0.00180172073750008	0.00283587380361574
g1_visa_en_proceso_cierre	0.00179796539991224	0.00476642959092735	0.00248138957816377
ccaja_ahorro	0.00173158861916477	0.0120028114382402	0.00638071605813541
asmcuentas_saldo_lag3	0.00163961398307763	0.000647149870023418	0.00141793690180787
g1_c_cuentas	0.00162829266964053	0.0117506976664056	0.00602623183268345
mcuentas_saldo_lag_1	0.00160204706580573	0.00105236962738781	0.00159517901453385
chomebanking_transacciones	0.00160171748845591	0.0144481405277643	0.0120524636653669
cpayroll_trx	0.00159771107163249	0.00103509484240011	0.000531726338177951
ctrx_quarter_lag_3	0.00158698567962948	0.00114590890217503	0.00194966323998582
cpayroll_trx_lag_1	0.00157495400919598	0.000575124037880886	0.000354484225451967
asg2_g1_mtotal_caja_ahorro_sobre_g1_m_activos_pasivos_margen_absoluto_lag3	0.00155761425985115	0.00500546537064768	0.00496277915632754
mcomisiones_mantenimiento	0.00153865841244523	0.00838066611274017	0.0086848635235732
ccaja_seguridad_lag_1	0.00152494055375514	0.00477270263437363	0.00248138957816377
internet_lag_1	0.00150262647241526	0.0107381938297762	0.00567174760723148
g2_g1_m_activos_pasivos_margen_absoluto_sobre_g2_limite_compra_tarjetas_credito	0.00148705699655214	0.00295456442984596	0.00708968450903935
g2_g1_m_activos_pasivos_margen_absoluto_sobre_mrentabilidad_annual	0.001475480785992	0.000552361528069019	0.00124069478908189
g2_mrentabilidad_annual_sobre_g2_limite_compra_tarjetas_credito_lag_1	0.0014046076690053	0.00221291017031353	0.00531726338177951
g2_g1_monto_total_prestamos_sobre_g1_monto_total_acreditaciones_delta_lag1	0.00137236184699734	0.000935191716012778	0.000886210563629919
g2_g1_m_activos_pasivos_margen_absoluto_sobre_g1_monto_total_acreditaciones_delta_lag1	0.00137082340285531	0.00474845604831942	0.00319035802906771
mactivos_margen	0.0013651402404349	0.00928287970500308	0.010989010989011
asmautoservicio_lag3	0.00126155466390951	0.000620093085088401	0.00141793690180787
g2_g1_m_activos_pasivos_margen_absoluto_sobre_g1_monto_total_prestamos	0.00124878956663262	0.00269969627884199	0.00265863169088976
g1_dinero_prom_por_inversion	0.00124032817698998	0.0120797200794205	0.0065579581708614
g2_mcuentas_saldo_sobre_g2_limite_compra_tarjetas_credito	0.00120608695328643	0.00145461415368091	0.00389932647997164
g2_g1_consumo_total_tc_sobre_g1_monto_total_prestamos	0.001187161130164	0.000837772566786589	0.00194966323998582
cliente_edad	0.00118694463515046	0.0106512691908001	0.00939383197447714
asg1_visa_limite_compra_sobre_sueldo_lag3	0.00115466974277244	0.00677083210532496	0.00602623183268345
internet	0.00115273806187523	0.0203514754632002	0.010811768876285
asg2_g1_m_activos_pasivos_margen_absoluto_sobre_mcuentas_saldo_lag2	0.00112506805117993	0.00185717762086175	0.00301311591634172
asg2_g1_mtotal_caja_ahorro_sobre_g1_m_activos_pasivos_margen_absoluto_lag2	0.00108095134448513	0.00266510100142168	0.00460829493087558
cliente_edad_lag_1	0.001080684843049	0.0104873444957539	0.00833037929812123
g1_monto_total_comisiones	0.00107594879027236	0.00257219596799395	0.00319035802906771
g2_g2_tarjetas_madelantosdolares_sobre_mrentabilidad_annual_lag_1	0.00107204238319867	0.00175650899589479	0.00265863169088976
g2_g1_mtotal_caja_ahorro_sobre_g1_m_activos_pasivos_margen_absoluto	0.000979797247390315	0.00165953923579514	0.00301311591634172
g2_ctrx_quarter_sobre_g1_monto_total_acreditaciones	0.000964749485306004	0.00270167929431708	0.00230414746543779
mcomisiones	0.000952937748411223	0.00198749561366786	0.00319035802906771
cproductos	0.000914791430103304	0.00611649605418367	0.00336760014179369
g2_g1_m_activos_pasivos_margen_absoluto_sobre_g1_monto_total_prestamos_lag_1	0.000908917104771836	0.00311517857106128	0.00354484225451967
g1_numero_mes_lag_2	0.000902094072030287	0.00231959822308109	0.00407656859269763
tmobile_app	0.000852459364075383	0.0115390483315105	0.00921658986175115
mpagomiscuentas	0.000759202689999437	0.00440000210610198	0.00265863169088976
g1_cantidad_total_acreditaciones	0.000743653373231764	0.000345608754894281	0.000177242112725984
g2_ctrx_quarter_sobre_g1_m_activos_pasivos_margen_absoluto_lag_1	0.000737126992091335	0.00103353269945982	0.00194966323998582
asg2_g1_m_activos_pasivos_margen_absoluto_sobre_mcuentas_saldo_lag3	0.00070998815124805	0.000876414571044328	0.00177242112725984
ccajas_consultas	0.000703183285682113	0.0100226538919341	0.00514002126905353
g2_mpasivos_margen_sobre_mcuentas_saldo_lag_1	0.00069959348913278	0.000114464385762668	0.000354484225451967
g2_g1_monto_total_prestamos_sobre_g1_transacciones_totales_tc	0.000694337709853997	0.00024729911947362	0.000886210563629919
