Feature	Gain	Cover	Frequency
ctrx_quarter	0.122623950201745	0.0160119576413928	0.0124069478908189
mcaja_ahorro	0.0878239882293681	0.0118186434097235	0.00833037929812123
g2_g2_tarjetas_madelantosdolares_sobre_g1_transacciones_totales_tc	0.0556104105268606	0.00394718365871382	0.00496277915632754
g1_consumo_total_tc	0.0346814963456666	0.0106638563090355	0.0102800425381071
mtarjeta_visa_consumo	0.0337490309360622	0.00560929605075974	0.00531726338177951
g1_numero_mes_lag_3	0.0292879248144112	0.0383018198833868	0.0443105281814959
cdescubierto_preacordado	0.0269489244817018	0.0174859043731798	0.0235732009925558
g2_ctrx_quarter_sobre_g1_mtotal_caja_ahorro	0.0260789953888641	0.000946173433919568	0.000886210563629919
mcuentas_saldo	0.025418110979982	0.0134012601084569	0.0129386742289968
g1_visa_abierta	0.0224223769724875	0.00765641838027627	0.0120524636653669
g2_g1_monto_total_prestamos_sobre_g1_monto_total_acreditaciones	0.0222713659043559	0.0107659106072984	0.0115207373271889
g1_mtotal_caja_ahorro	0.0184031623802417	0.00361234063270675	0.00301311591634172
g1_mtotal_cta_corriente	0.0181552894829793	0.0130012172516089	0.0186104218362283
g1_visa_limite_compra_sobre_sueldo	0.0177935534973975	0.0105975842479559	0.00939383197447714
g1_numero_mes	0.0167320172322553	0.014533811205993	0.0198511166253102
g1_transacciones_totales_tc	0.015172677704195	0.00446835203453221	0.00425381070542361
foto_mes	0.0141477060748955	0.0257823162601855	0.0283587380361574
mautoservicio	0.0139306738145423	0.00780170740252138	0.00443105281814959
mcuenta_corriente	0.0138383443732616	0.0127320600881905	0.0154200638071606
ctarjeta_visa_transacciones	0.0138253654353588	0.00181463592690201	0.00159517901453385
g1_acreditaciones_sobre_edad	0.0130874446047043	0.00461217647300005	0.00319035802906771
g2_mpasivos_margen_sobre_g1_transacciones_totales_tc	0.012855975340135	3.07183419522122e-05	0.000177242112725984
g2_g1_mtotal_caja_ahorro_sobre_g2_limite_compra_tarjetas_credito	0.0120535190938272	0.00118686864307415	0.0010634526763559
g2_g1_consumo_total_tc_sobre_g1_monto_total_acreditaciones	0.0104010146588529	0.00404527569315392	0.00407656859269763
g1_monto_total_prestamos	0.00877160189377305	0.0187976683734615	0.0170152428216944
Visa_Finiciomora	0.00874878686036389	0.020757254702242	0.011166253101737
g2_g1_m_activos_pasivos_margen_absoluto_sobre_g1_monto_total_acreditaciones	0.00729920007488783	0.00151202489616258	0.00177242112725984
g2_g1_consumo_total_tc_sobre_g1_monto_total_acreditaciones_delta_lag1	0.00722435746000542	0.000466208870950523	0.000531726338177951
mcaja_ahorro_lag_1	0.00707859084893342	0.000876692995557969	0.00194966323998582
g1_cantidad_total_acreditaciones	0.00692386615911955	0.00207899806371582	0.0010634526763559
g1_m_activos_pasivos_margen_absoluto	0.00665891679037122	0.00992123426878688	0.0140021269053527
g2_mpasivos_margen_sobre_g1_monto_total_acreditaciones	0.00644636629411725	0.00063442573628222	0.000531726338177951
g1_visa_limite_compra_sobre_sueldo_delta_lag1	0.00628748575947192	0.00657744229667204	0.0054945054945055
g2_g1_m_activos_pasivos_margen_absoluto_sobre_g2_limite_compra_tarjetas_credito_lag_1	0.00625747005017402	0.00355282475762443	0.00584898971995746
g1_master_abierta	0.00625660049527635	0.00398723454018319	0.00886210563629919
g1_cant_cuentas_visa_y_master	0.00608321779029662	0.00293802643107111	0.0021269053527118
g2_g1_m_activos_pasivos_margen_absoluto_sobre_mcuentas_saldo	0.00601032647220334	0.00153996046810798	0.00230414746543779
mprestamos_personales	0.00599940879101987	0.012482915996739	0.0131159163417228
g2_mpasivos_margen_sobre_g1_monto_total_prestamos	0.00570181644846533	0.00444520277022386	0.00691244239631337
g2_ctrx_quarter_sobre_g1_monto_total_prestamos	0.00481080094967204	0.00335430096394762	0.00584898971995746
mpayroll	0.00462885264798541	0.00346940938149336	0.00248138957816377
tcallcenter	0.00456272072816653	0.0182956575969592	0.0177242112725984
g1_numero_mes_lag_1	0.00426334210630978	0.00599956453948047	0.00815313718539525
ctarjeta_visa_delta_lag1	0.004208391563118	0.00485099548200358	0.00248138957816377
g2_g1_monto_total_prestamos_sobre_g1_monto_total_acreditaciones_delta_lag1	0.00409093639352866	0.00216593671379315	0.00159517901453385
mcuenta_debitos_automaticos	0.0039214731604916	0.0191300763743293	0.0116979794399149
ccaja_seguridad	0.00390448011724831	0.0221759793463021	0.011343495214463
g2_g1_mtotal_caja_ahorro_sobre_g1_monto_total_prestamos	0.00385871473995743	0.00464839546962618	0.00815313718539525
asg1_monto_total_acreditaciones_lag3	0.00385348862751145	0.00271704703792079	0.00514002126905353
g2_g1_mtotal_caja_ahorro_sobre_g1_consumo_total_tcdelta_lag1	0.00383644404076032	0.000253429159839363	0.000531726338177951
g2_mpasivos_margen_sobre_mrentabilidad_annual	0.00376546164670849	0.000412959297550696	0.000886210563629919
g1_visa_abierta_delta_lag1	0.00369157512327043	0.00511374278492536	0.00265863169088976
Visa_Finiciomora_lag_1	0.00361689342460457	0.0057141919213685	0.00301311591634172
g1_monto_pago_servicios_totales	0.00338865111121198	0.0134960452210054	0.00797589507266927
g2_g1_monto_total_prestamos_sobre_mrentabilidad_annual	0.00323428295918823	0.00607980661696635	0.00691244239631337
asctarjeta_visa_lag3	0.00315264066232805	0.00191185444245627	0.00283587380361574
g2_g1_m_activos_pasivos_margen_absoluto_sobre_mcuentas_saldo_lag_1	0.00304823552929512	0.000538247211063503	0.00141793690180787
mrentabilidad_annual	0.00294492106453892	0.0188058783966017	0.0187876639489543
ctrx_quarter_delta_lag1	0.00285893011261592	0.0203448603126802	0.0138248847926267
g2_mcuentas_saldo_sobre_g1_monto_total_acreditaciones	0.00284148338535101	0.000731331180072376	0.000886210563629919
asg1_m_activos_pasivos_margen_absoluto_lag2	0.0027586011757335	0.00565931879510911	0.0065579581708614
thomebanking	0.00272546950012003	0.00831866492255928	0.0154200638071606
g2_g1_mtotal_caja_ahorro_sobre_mrentabilidad_annual	0.00269641530955409	0.000552812955994968	0.0010634526763559
Visa_delinquency	0.0025690382632054	0.00401438256631786	0.00425381070542361
g2_g1_mtotal_caja_ahorro_sobre_g1_monto_total_acreditaciones	0.00244728494372564	0.000663829744571932	0.0010634526763559
mcuentas_saldo_delta_lag1	0.00239031339967772	0.012529078468909	0.00903934774902517
mpayroll_lag_1	0.00238704819042823	0.00034649967728597	0.000177242112725984
cmobile_app_trx_lag_1	0.00236206681961814	0.00295377998325264	0.00620347394540943
g2_mcuentas_saldo_sobre_g2_limite_compra_tarjetas_credito	0.00233605805454882	0.00150047408909407	0.00319035802906771
asmautoservicio_lag3	0.00231760138726827	0.000690621915171628	0.00248138957816377
asg1_transacciones_totales_tc_lag3	0.00228972051936789	0.00145696096645111	0.00283587380361574
g2_ctrx_quarter_sobre_g1_m_activos_pasivos_margen_absoluto_lag_1	0.0022636414877569	0.000814166035179729	0.00194966323998582
ctarjeta_visa	0.00218671358544335	0.00194789196289789	0.00159517901453385
g1_monto_total_debitado_tc	0.00213850489760626	0.00284790616891444	0.00319035802906771
g1_visa_en_proceso_cierre	0.00211478903859522	0.00450449580471761	0.00230414746543779
ccaja_seguridad_lag_1	0.00209371073825529	0.00586513124010222	0.00301311591634172
g2_g1_consumo_total_tc_sobre_g1_monto_total_prestamos_lag_1	0.00205291964561506	0.0104964555796174	0.00939383197447714
g1_c_cuentas	0.00201479157045567	0.0128204880595809	0.0065579581708614
g1_mtotal_cta_corriente_delta_lag1	0.00195536167597987	0.0100409197387491	0.00850762141084722
g1_transacciones_totales_tc_delta_lag1	0.00184752400650706	0.0107550299441291	0.00726692662176533
g2_mpasivos_margen_sobre_g2_limite_compra_tarjetas_credito_lag_1	0.00182258417066158	0.00075209388047952	0.00141793690180787
chomebanking_transacciones	0.00178970513278632	0.0142158519536785	0.0125841900035448
g1_monto_total_acreditaciones	0.00176063052660697	0.00264864247959825	0.00159517901453385
asmcuentas_saldo_lag3	0.00170583600079191	0.000175373921068398	0.000531726338177951
g2_mrentabilidad_annual_sobre_g2_limite_compra_tarjetas_credito_lag_1	0.00170244366762822	0.00216078116801981	0.00496277915632754
g2_g1_consumo_total_tc_sobre_g1_monto_total_prestamos	0.0017005227429243	0.000742283622648739	0.0021269053527118
cliente_edad_lag_1	0.00163629620371115	0.0128935536157282	0.011166253101737
mpasivos_margen	0.00161584053292233	0.00213089498054938	0.00248138957816377
g2_g1_m_activos_pasivos_margen_absoluto_sobre_g1_monto_total_acreditaciones_delta_lag1	0.0015952776985943	0.0044861148018112	0.00265863169088976
internet_lag_1	0.00157354778398682	0.0128204880595809	0.0065579581708614
