Feature	Gain	Cover	Frequency
ctrx_quarter	0.0990430133320494	0.0147119312036599	0.010989010989011
mcaja_ahorro	0.0988433887509848	0.0116022117105433	0.00833037929812123
g2_g2_tarjetas_madelantosdolares_sobre_g1_transacciones_totales_tc	0.0780107153313634	0.00485494680505303	0.00425381070542361
g1_mtotal_caja_ahorro	0.0563249572927636	0.00570800012975696	0.00425381070542361
g1_consumo_total_tc	0.0461420119672212	0.0104209061589221	0.0101028004253811
g2_g1_consumo_total_tc_sobre_g1_monto_total_acreditaciones	0.0323695079688515	0.00400784161246816	0.00478553704360156
g1_numero_mes_lag_3	0.0293658754974482	0.0383764378500317	0.0416518964906062
mtarjeta_visa_consumo	0.0289540037609329	0.00434541474392942	0.00496277915632754
cdescubierto_preacordado	0.0257995038751766	0.018729089901453	0.0232187167671039
mcuentas_saldo	0.0227925199820166	0.0141311331185053	0.0131159163417228
mcaja_ahorro_lag_1	0.0179214942180716	0.00064745350777237	0.000886210563629919
g1_numero_mes	0.016045116576559	0.0141831144985824	0.021446295639844
g1_visa_limite_compra_sobre_sueldo	0.0158664940523393	0.00986011414809467	0.00779865295994328
g2_g1_monto_total_prestamos_sobre_g1_monto_total_acreditaciones	0.0158344070408777	0.0131644656661516	0.0127614321162708
g2_ctrx_quarter_sobre_g1_mtotal_caja_ahorro	0.0129063059787891	0.000343530912133668	0.000354484225451967
g2_g1_mtotal_caja_ahorro_sobre_g1_consumo_total_tc	0.01160543271195	0.000557043346845476	0.00159517901453385
mautoservicio	0.0112977859545311	0.00791721270275626	0.00478553704360156
g1_mtotal_cta_corriente	0.0107118280528349	0.0154135410362401	0.0184331797235023
g1_visa_abierta	0.0104381604126487	0.00670236576457209	0.0118752215526409
mcuenta_corriente	0.00991118347534372	0.015098780100034	0.0168380007089685
g2_g1_m_activos_pasivos_margen_absoluto_sobre_mcuentas_saldo	0.00957093483614094	0.0010293872702688	0.00194966323998582
Visa_Finiciomora	0.0094876668141662	0.0213834012953979	0.0115207373271889
foto_mes	0.00921814978936936	0.0258689254964562	0.0294221907125133
ctarjeta_visa_transacciones	0.00890426733269419	0.00244214231927334	0.00301311591634172
g1_visa_limite_compra_sobre_sueldo_delta_lag1	0.00890350340199668	0.00764523887934578	0.0065579581708614
Visa_status	0.00842138527845256	0.00273586197178407	0.00319035802906771
g1_transacciones_totales_tc	0.0077902869341231	0.00381201417197203	0.00407656859269763
g1_acreditaciones_sobre_edad	0.00728597336944308	0.00394165595379079	0.00283587380361574
g2_g1_m_activos_pasivos_margen_absoluto_sobre_g2_limite_compra_tarjetas_credito_lag_1	0.00686178873680785	0.00435492379526344	0.00673520028358738
g1_monto_total_prestamos	0.00645297438730948	0.0169577807407502	0.0159517901453385
mprestamos_personales	0.00559744596825149	0.0132093623949314	0.0132931584544488
cpayroll_trx	0.00547794015176498	0.000638794132166358	0.000354484225451967
g2_ctrx_quarter_sobre_g1_monto_total_prestamos	0.00537771738142491	0.00237435138253498	0.00531726338177951
g2_g1_m_activos_pasivos_margen_absoluto_sobre_g1_consumo_total_tc	0.00533200435343177	0.000402378041954185	0.00124069478908189
g1_m_activos_pasivos_margen_absoluto	0.00505989519775659	0.0108168952504767	0.0136476426799007
g1_monto_prom_trx_tarjeta_debito	0.00496577721402546	0.000687000716762886	0.000354484225451967
g2_g1_monto_total_prestamos_sobre_mrentabilidad_annual	0.00482571549485087	0.00554538642703348	0.00708968450903935
g1_numero_mes_lag_1	0.00481432716085519	0.00861446018316018	0.0102800425381071
g1_master_limite_compra_sobre_sueldo	0.00477418435803271	0.00363374951068266	0.00283587380361574
ctarjeta_visa_delta_lag1	0.0045995485471003	0.00681367147583665	0.00354484225451967
tcallcenter	0.00459486932713188	0.0184199188948235	0.0187876639489543
g1_monto_total_acreditaciones	0.00459043034703302	0.00298468750866485	0.00230414746543779
g1_master_abierta	0.00443334459173325	0.00308747897464647	0.0076214108472173
ccaja_seguridad	0.00425751038164633	0.0219840229364123	0.011343495214463
mcuenta_debitos_automaticos	0.00409354986293377	0.0190228859383443	0.0115207373271889
g2_g1_mtotal_caja_ahorro_sobre_g1_monto_total_prestamos	0.00404923654209535	0.00519047062398839	0.0076214108472173
asctarjeta_visa_lag3	0.00368334263497606	0.00159182677157801	0.00319035802906771
mpayroll	0.00360222865910819	0.00212239971437388	0.00194966323998582
mrentabilidad_annual	0.00359001402201829	0.0155624387173643	0.0184331797235023
g2_g1_consumo_total_tc_sobre_g1_monto_total_acreditaciones_lag_1	0.00356195441898904	7.38184684109158e-05	0.000354484225451967
g1_visa_abierta_delta_lag1	0.0034368928013194	0.00444116618317297	0.00230414746543779
ctrx_quarter_lag_3	0.00316801955788016	0.00247111813100543	0.00336760014179369
thomebanking	0.00315882035649578	0.00743376671164112	0.0154200638071606
g1_monto_pago_servicios_totales	0.00312440467994694	0.0121683739453473	0.00691244239631337
cmobile_app_trx_lag_1	0.00312052835865692	0.00335188129683938	0.00673520028358738
g2_ctrx_quarter_sobre_g1_monto_total_acreditaciones	0.00311209758024771	0.00186514475907488	0.00141793690180787
g2_g1_mtotal_caja_ahorro_sobre_g2_limite_compra_tarjetas_credito_lag_1	0.00308612754046604	0.000819852250657532	0.00159517901453385
asg1_monto_total_acreditaciones_lag3	0.00306204232997678	0.00218750352900864	0.00336760014179369
ctrx_quarter_delta_lag1	0.00302176667737988	0.0207067536773742	0.0140021269053527
g2_mpasivos_margen_sobre_g1_monto_total_prestamos	0.00300175082508671	0.00410650470369186	0.00496277915632754
Visa_Finiciomora_lag_1	0.00296378102900192	0.00529825461328592	0.00283587380361574
asg1_m_activos_pasivos_margen_absoluto_lag2	0.00288216727125196	0.00398062826981181	0.0054945054945055
g2_g1_m_activos_pasivos_margen_absoluto_sobre_g1_monto_total_acreditaciones_delta_lag1	0.00280912340291369	0.00457897667145839	0.00319035802906771
mcuentas_saldo_delta_lag1	0.00277891911234545	0.0132291626334541	0.00957107408720312
asg1_mtotal_cta_corriente_lag3	0.00274601090447962	0.00301648833640862	0.00389932647997164
asg1_transacciones_totales_tc_lag3	0.00273729292828007	0.000849044149782003	0.00265863169088976
g2_g1_mtotal_caja_ahorro_sobre_g2_limite_compra_tarjetas_credito	0.00255106831468753	0.00055997509997841	0.000708968450903935
