Feature	Gain	Cover	Frequency
mcaja_ahorro	0.161086409209945	0.0100241418198018	0.0035698348951361
ctrx_quarter	0.139131976290272	0.0175435165823951	0.0071396697902722
g2_g2_tarjetas_madelantosdolares_sobre_g1_transacciones_totales_tc	0.097588325465425	0.0111971805560473	0.00803212851405622
g1_mtotal_caja_ahorro	0.0418181660254991	0.00533424098404507	0.00267737617135208
g1_visa_limite_compra_sobre_sueldo	0.0347974629529093	0.0162367340320962	0.00446229361892013
g1_numero_mes_lag_3	0.0267346853791496	0.0354122168368284	0.0258813029897367
cdescubierto_preacordado	0.0228853193101486	0.00748808146758754	0.00580098170459616
g2_mcuentas_saldo_sobre_g1_monto_total_acreditaciones	0.0208134253895302	0.00112992280811076	0.00133868808567604
g1_consumo_total_tc	0.0196428505006048	0.0156796679150043	0.0107095046854083
g1_numero_mes	0.0172009153950924	0.0194742548708341	0.0209727800089246
g1_monto_total_prestamos	0.0150248418296839	0.013633611347125	0.00758589915216421
foto_mes	0.0138349084964646	0.0223823022920134	0.0174029451137885
g1_visa_abierta	0.0130999550573767	0.00909146611636445	0.00758589915216421
mcuentas_saldo	0.0130001047379392	0.00896312950734936	0.00981704596162428
ctarjeta_visa_transacciones	0.0123835337155497	0.00513234542491747	0.00446229361892013
mpayroll	0.0108013112643831	0.00703121471265447	0.00178491744756805
g2_g1_m_activos_pasivos_margen_absoluto_sobre_mcuentas_saldo_lag_1	0.0105411789200634	0.000984529072637234	0.00267737617135208
g1_mtotal_cta_corriente	0.0101756403041761	0.016725230648442	0.00981704596162428
g1_master_abierta	0.00939007092809598	0.0044584804314283	0.0071396697902722
Visa_Finiciomora	0.00906918142990672	0.0136328821199099	0.00312360553324409
g1_monto_prom_trx_tarjeta_debito	0.00904699054774241	0.00372176904228001	0.00267737617135208
g2_g1_monto_total_prestamos_sobre_g1_monto_total_acreditaciones	0.00838690371983505	0.0129142803653261	0.00580098170459616
g1_numero_mes_lag_1	0.00826524750629724	0.014959401042407	0.0138331102186524
cdescubierto_preacordado_delta_lag1	0.00812439756761778	0.0178604986625161	0.0035698348951361
Visa_status	0.00800481054094854	0.000655337603252927	0.000892458723784025
g1_transacciones_totales_tc	0.00757287971635594	0.00651615149268486	0.00580098170459616
mcuenta_corriente	0.00635467050070994	0.00863753250814474	0.00847835787594824
