Feature	Gain	Cover	Frequency
mcaja_ahorro	0.13421405238058	0.0105380711068148	0.00797589507266927
ctrx_quarter	0.0891139719931503	0.0151279211179564	0.0115207373271889
g2_g2_tarjetas_madelantosdolares_sobre_g1_transacciones_totales_tc	0.0827453523009001	0.00452325389920877	0.00478553704360156
g1_consumo_total_tc	0.0491253784043852	0.0100923968502507	0.00939383197447714
cdescubierto_preacordado	0.0283055816908534	0.0192922077839931	0.0235732009925558
g1_mtotal_caja_ahorro	0.0281157137803333	0.00335065145435847	0.00265863169088976
g1_numero_mes_lag_3	0.0277355484449551	0.0378874033200144	0.0377525700106345
g2_g1_consumo_total_tc_sobre_g1_monto_total_acreditaciones	0.0250074175908301	0.00389539033353691	0.00496277915632754
g1_visa_limite_compra_sobre_sueldo	0.024280412211521	0.0127910489595358	0.00939383197447714
mcuentas_saldo	0.0217133921006479	0.0155612213407216	0.0134704005671748
mpayroll	0.018270500070473	0.00241397257040913	0.00177242112725984
g2_g1_monto_total_prestamos_sobre_g1_monto_total_acreditaciones	0.018144940811484	0.0145332527919352	0.0150655795817086
ctarjeta_visa_transacciones	0.0165138251890578	0.0022178764025835	0.00194966323998582
mtarjeta_visa_consumo	0.0151481234376574	0.00565044780878742	0.00673520028358738
g1_numero_mes	0.0142908078100377	0.0156742365139775	0.0205600850762141
g2_g1_mtotal_caja_ahorro_sobre_g2_limite_compra_tarjetas_credito	0.0127703709677738	0.00170707672828828	0.00124069478908189
mautoservicio	0.0116007624509644	0.00894630939042585	0.0054945054945055
mcaja_ahorro_lag_1	0.00989972839095154	0.00026232851443055	0.0010634526763559
g2_g1_m_activos_pasivos_margen_absoluto_sobre_mcuentas_saldo	0.00966721227885067	0.00143268122605451	0.00248138957816377
g1_mtotal_cta_corriente	0.00944067273765364	0.0142273303600175	0.0177242112725984
g1_visa_abierta	0.00921491562654149	0.00856640129966621	0.0132931584544488
g1_cant_cuentas_visa_y_master	0.00916228756176181	0.00643196103884862	0.00389932647997164
foto_mes	0.0087617264479757	0.0265702334629761	0.0267635590216235
g1_m_activos_pasivos_margen_absoluto	0.00872424634888838	0.0105135559291953	0.0150655795817086
Visa_Finiciomora	0.00846870044038101	0.0202966939280166	0.011166253101737
g1_monto_total_prestamos	0.00809179268105607	0.016875825143023	0.0170152428216944
g1_master_abierta	0.00771550740563658	0.00282485783421661	0.00726692662176533
mcuenta_corriente	0.00743344461650402	0.0124665476393912	0.0173697270471464
g1_numero_mes_lag_1	0.00738040132501415	0.00705394824120679	0.0086848635235732
g1_transacciones_totales_tc_lag_1	0.00727988669422475	0.000342492371618606	0.000177242112725984
g1_transacciones_totales_tc	0.00712927067595362	0.0046865338247585	0.00443105281814959
asg2_g1_m_activos_pasivos_margen_absoluto_sobre_mcuentas_saldo_lag2	0.00647407259367967	0.00270862168432994	0.00407656859269763
asctarjeta_visa_lag3	0.00637222323506768	0.00159329233666956	0.00336760014179369
g2_g1_monto_total_prestamos_sobre_mrentabilidad_annual	0.00559335702680035	0.00415105963761752	0.00620347394540943
g1_visa_limite_compra_sobre_sueldo_delta_lag1	0.00548505833658554	0.00594201363576356	0.00460829493087558
mprestamos_personales	0.00523297411258502	0.0110497973304825	0.0124069478908189
g2_g1_m_activos_pasivos_margen_absoluto_sobre_g2_limite_compra_tarjetas_credito_lag_1	0.00514215642934636	0.00278377820655794	0.00496277915632754
g1_monto_total_acreditaciones	0.00485979042397005	0.00305740388916387	0.00194966323998582
tcallcenter	0.00477962795721297	0.0169287154191712	0.0175469691598724
g1_acreditaciones_sobre_edad_lag_1	0.00470524101763322	4.58031655364699e-05	0.000177242112725984
g2_g1_consumo_total_tc_sobre_g1_monto_total_acreditaciones_delta_lag1	0.00460520420490949	0.000646686767912457	0.0010634526763559
g1_visa_abierta_delta_lag1	0.00449200864982685	0.0060271291106879	0.00319035802906771
g2_g1_mtotal_caja_ahorro_sobre_g1_monto_total_prestamos	0.00441518412135988	0.0050161190409405	0.00815313718539525
asg1_monto_total_acreditaciones_lag3	0.00435785873503181	0.00247684504816717	0.00531726338177951
