Feature	Gain	Cover	Frequency
g2_g1_m_activos_pasivos_margen_absoluto_sobre_mcuentas_saldo	0.00599645111498264	0.00123386771538641	0.00230414746543779
g1_m_activos_pasivos_margen_absoluto	0.0055621804575543	0.00866638883552664	0.0127614321162708
g1_mtotal_cta_corriente_delta_lag1	0.00504927157362426	0.00746016561440503	0.00726692662176533
g1_master_limite_compra_sobre_sueldo	0.00478631305110845	0.00359996527504991	0.00319035802906771
ctarjeta_visa_delta_lag1	0.00475255947231826	0.00654749802074498	0.00336760014179369
tcallcenter	0.00471012829621888	0.0165856495503227	0.0177242112725984
ccaja_seguridad	0.00455729182277013	0.023669468021733	0.0122297057780929
ctarjeta_debito_transacciones	0.00448043097175366	0.000603253174505879	0.000531726338177951
g1_acreditaciones_sobre_edad	0.00429019417351689	0.00271182434067641	0.00194966323998582
g2_g1_m_activos_pasivos_margen_absoluto_sobre_mcuentas_saldo_lag_1	0.00412920911443732	0.000385723435288205	0.0010634526763559
mcuenta_debitos_automaticos	0.00407216183546079	0.0191601461764049	0.0116979794399149
g1_numero_mes_lag_1	0.00401271549846666	0.00733269736477145	0.00957107408720312
mpayroll_lag_1	0.00395440476187787	4.83874437203487e-05	0.000177242112725984
g2_ctrx_quarter_sobre_g1_monto_total_acreditaciones	0.00381365101003693	0.00294035190449848	0.00248138957816377
g2_g1_consumo_total_tc_sobre_g1_monto_total_acreditaciones_lag_1	0.00346007931852726	6.47671181339105e-05	0.000354484225451967
asctarjeta_visa_lag3	0.0033476160986517	0.00155783821528566	0.00283587380361574
asg1_m_activos_pasivos_margen_absoluto_lag2	0.00333323310278115	0.00702194191964191	0.00638071605813541
g2_g1_m_activos_pasivos_margen_absoluto_sobre_g1_monto_total_acreditaciones	0.00306307722086357	0.00234329588326319	0.00194966323998582
g1_acreditaciones_sobre_edad_lag_1	0.00301408514572935	0.000159897282588864	0.000354484225451967
g2_g1_mtotal_caja_ahorro_sobre_g1_monto_total_acreditaciones	0.00299626214072199	0.000860696081569711	0.000886210563629919
g2_g1_mtotal_caja_ahorro_sobre_g2_limite_compra_tarjetas_credito	0.00298136670305819	0.000840427230169508	0.000708968450903935
g1_visa_abierta_delta_lag1	0.00289363422826246	0.00374946123752087	0.00194966323998582
g1_monto_pago_servicios_totales	0.00286455058716674	0.0104745931722289	0.0065579581708614
Visa_Finiciomora_lag_1	0.00280266944975528	0.00623358360239674	0.00336760014179369
asmautoservicio_lag3	0.00279024118300351	0.000497930607663918	0.00141793690180787
asg1_transacciones_totales_tc_lag3	0.00278717698406534	0.00125559858758684	0.00248138957816377
g1_monto_total_acreditaciones	0.00275822208097123	0.00313471315133851	0.00230414746543779
mrentabilidad_annual	0.00275779021278709	0.0158754692159394	0.0163062743707905
g2_g1_consumo_total_tc_sobre_g2_limite_compra_tarjetas_credito_lag_1	0.00275545570318186	0.000253318193484824	0.000886210563629919
ctrx_quarter_delta_lag1	0.00266933152691966	0.019496636010831	0.0141793690180787
g2_g1_monto_total_acreditaciones_sobre_g1_transacciones_totales_tc	0.00263986674284211	0.0011969409014755	0.00194966323998582
asg1_monto_total_acreditaciones_lag3	0.00263133281006124	0.00168403743086464	0.00319035802906771
Visa_status	0.00261045228951955	0.00356158511163456	0.00301311591634172
thomebanking	0.00260971583520859	0.00714686746303133	0.0141793690180787
g2_mpasivos_margen_sobre_g2_limite_compra_tarjetas_credito_lag_1	0.00256551968135102	0.000888631568388256	0.00159517901453385
g2_ctrx_quarter_sobre_g1_monto_total_prestamos	0.00255294331408748	0.00269181078835663	0.00460829493087558
g2_ctrx_quarter_sobre_mcuentas_saldo	0.00250733398817612	0.00137447761626261	0.00265863169088976
mpasivos_margen	0.00247482942991659	0.00205977980139323	0.00283587380361574
g1_visa_en_proceso_cierre	0.00243954237625462	0.00577381698072778	0.00301311591634172
mcuentas_saldo_delta_lag1	0.00240535893662477	0.0132627059599191	0.0097483161999291
g1_cantidad_total_acreditaciones_lag_1	0.0023720783290814	5.30523991922961e-05	0.000177242112725984
g1_transacciones_totales_tc_delta_lag1	0.00234418269980398	0.00826693289093447	0.00584898971995746
g1_monto_total_debitado_tc	0.00229475363176824	0.00369096346623637	0.00336760014179369
Visa_delinquency	0.00227583076720638	0.00334305434189932	0.00265863169088976
cmobile_app_trx_lag_1	0.00214415384602241	0.00243375463918887	0.00567174760723148
g2_g1_monto_total_prestamos_sobre_g1_monto_total_acreditaciones_delta_lag1	0.00212400145199685	0.00120527421837874	0.000886210563629919
g2_g1_m_activos_pasivos_margen_absoluto_sobre_g1_monto_total_acreditaciones_delta_lag1	0.00200233899991812	0.00386114309069871	0.00283587380361574
mpayroll	0.00192240846900442	0.00352830609003472	0.00230414746543779
g2_g1_m_activos_pasivos_margen_absoluto_sobre_g1_monto_total_prestamos	0.00190019606972952	0.00322333802903561	0.00443105281814959
chomebanking_transacciones	0.00184238778571053	0.0136661299297921	0.0120524636653669
g2_g1_mtotal_caja_ahorro_sobre_mrentabilidad_annual	0.00181425466558858	0.000299224839979741	0.000354484225451967
g1_c_cuentas	0.00175001725426993	0.0144734166774363	0.00744416873449132
g1_mtotal_caja_ahorro_lag_3	0.00166284974987876	0.000340796040242376	0.000886210563629919
internet_lag_1	0.00164025418737025	0.010958455711608	0.00602623183268345
g2_mpasivos_margen_sobre_mrentabilidad_annual	0.00161829162400509	0.000250041048653863	0.000886210563629919
mactivos_margen	0.00159557454590798	0.0116833962046743	0.0125841900035448
g2_mpasivos_margen_sobre_g1_monto_total_acreditaciones	0.00155653722860919	0.0007284981442329	0.0010634526763559
ccaja_ahorro	0.0015341895721098	0.00854324534424916	0.00443105281814959
g1_monto_prom_trx_tarjeta_debito	0.00146804941920934	0.000344605158986578	0.000177242112725984
g2_g1_m_activos_pasivos_margen_absoluto_sobre_g2_limite_compra_tarjetas_credito	0.0014680378470337	0.00367496936199798	0.0076214108472173
g2_mpasivos_margen_sobre_g1_monto_total_prestamos	0.00143583810465106	0.00357172669619513	0.00460829493087558
asg2_g1_mtotal_caja_ahorro_sobre_g1_m_activos_pasivos_margen_absoluto_lag2	0.00140856751535487	0.00175336827213371	0.00319035802906771
g2_g1_consumo_total_tc_sobre_g1_monto_total_acreditaciones_delta_lag1	0.00137928272832747	0.000290764276852367	0.000531726338177951
asg2_g1_m_activos_pasivos_margen_absoluto_sobre_mcuentas_saldo_lag2	0.0013778571554489	0.00132420265327466	0.00283587380361574
mcomisiones_mantenimiento	0.00131538764565173	0.00774379422146208	0.00797589507266927
asg2_g1_mtotal_caja_ahorro_sobre_g1_m_activos_pasivos_margen_absoluto_lag3	0.00128787585646712	0.00533354847342476	0.00496277915632754
g2_g1_consumo_total_tc_sobre_g1_monto_total_prestamos_lag_1	0.00123855663736286	0.00707056832814133	0.00691244239631337
g2_mcuentas_saldo_sobre_g2_limite_compra_tarjetas_credito	0.00123242026586822	0.00081092707860766	0.00230414746543779
g2_g2_tarjetas_madelantosdolares_sobre_g1_transacciones_totales_tc_lag_3	0.0012245637467922	0.00457687507096208	0.0076214108472173
g1_monto_total_comisiones	0.00120246409284858	0.00328727996246407	0.00443105281814959
g2_g1_m_activos_pasivos_margen_absoluto_sobre_mrentabilidad_annual	0.00119014964221834	0.00147988810601063	0.00194966323998582
cliente_edad_lag_1	0.00115396016847114	0.0117902114443388	0.00921658986175115
cproductos	0.00115326733311525	0.0068020229359496	0.00389932647997164
tmobile_app	0.00114252676290856	0.0105410889030938	0.00850762141084722
internet	0.00112916775279221	0.0198867527682094	0.010457284650833
g2_mrentabilidad_annual_sobre_g2_limite_compra_tarjetas_credito_lag_1	0.00112256922689075	0.00163001062001625	0.00389932647997164
mpagomiscuentas	0.00107826453290269	0.00451082802923934	0.00301311591634172
asg1_visa_limite_compra_sobre_sueldo_lag3	0.00105882197728738	0.00656684509323789	0.00638071605813541
g2_ctrx_quarter_sobre_g1_monto_total_prestamos_lag_1	0.00104539237039434	0.00236672612777858	0.00283587380361574
g1_dinero_prom_por_inversion	0.00103594394816311	0.0100663519950627	0.0054945054945055
mcomisiones_otras	0.00101010029372458	0.0023583502610286	0.00389932647997164
g1_numero_mes_delta_lag1	0.000999261973380212	0.0112786449215727	0.00602623183268345
asg2_g1_m_activos_pasivos_margen_absoluto_sobre_mcuentas_saldo_lag3	0.000973386594328646	0.00077211173713894	0.00159517901453385
mtarjeta_master_consumo	0.00097289682964214	0.00511539843407171	0.00336760014179369
ccaja_seguridad_lag_1	0.000970156660398857	0.00379065674885236	0.00194966323998582
g2_mcuentas_saldo_sobre_g1_monto_total_prestamos	0.000944694953841856	0.00167624455751237	0.00248138957816377
ccajas_consultas	0.000944026422946048	0.0134396012004765	0.00691244239631337
cliente_edad	0.000932570325304251	0.00702091285865659	0.00638071605813541
ctrx_quarter_lag_3	0.000893331029294302	0.00253761014377957	0.00265863169088976
asg1_mtotal_cta_corriente_lag3	0.00085229639908773	0.00161071537363997	0.00265863169088976
g2_ctrx_quarter_sobre_g1_m_activos_pasivos_margen_absoluto_lag_1	0.00080058168180127	0.000452041908734686	0.0010634526763559
g1_numero_mes_lag_2	0.000790425038187282	0.000925858852780869	0.00248138957816377
g1_mcomisiones_rentabilidad_lag_1	0.000786914485968172	0.000101726398989489	0.000354484225451967
g2_g2_tarjetas_madelantosdolares_sobre_mrentabilidad_annual_lag_1	0.000783508019309577	0.00139645592287985	0.00248138957816377
g2_g1_monto_total_acreditaciones_sobre_mrentabilidad_annual_lag_1	0.000746506785372652	0.000309223448988953	0.000708968450903935
g1_cant_cuentas_visa_y_master	0.000734513499531311	0.00779918121579979	0.00460829493087558
g1_m_activos_pasivos_margen_neto	0.000731277382484923	0.00252548626067193	0.00389932647997164
g2_g1_monto_total_prestamos_sobre_g1_monto_total_acreditaciones_lag_1	0.00069377409300697	0.000588161288344764	0.000886210563629919
g2_ctrx_quarter_sobre_mrentabilidad_annual	0.00067352135137716	4.70518625120875e-05	0.000354484225451967
g1_monto_total_acreditaciones_lag_1	0.000657572170419803	0.000274981308583339	0.000531726338177951
g1_monto_total_plazos_fijos	0.000634344712084597	0.00715051021389137	0.00372208436724566
g2_ctrx_quarter_sobre_g1_consumo_total_tc	0.000617062477312758	0.00114211532312508	0.0021269053527118
g2_mpasivos_margen_sobre_g1_m_activos_pasivos_margen_absoluto_lag_1	0.00060530155604968	0.000770382922749928	0.00177242112725984
g2_g1_monto_total_acreditaciones_sobre_mrentabilidad_annual	0.000598244658098801	0.000899045794620815	0.00141793690180787
mcomisiones	0.000594715203902251	0.00234774829115949	0.00265863169088976
ccajas_transacciones	0.000569809532795249	0.00374245341892381	0.00407656859269763
cmobile_app_trx	0.000564678613710067	0.00141874135469416	0.00248138957816377
mcomisiones_mantenimiento_lag_1	0.000559453051534268	0.00678056591536941	0.00514002126905353
mrentabilidad	0.000533821704234389	0.00320127583267314	0.00301311591634172
Master_mpagospesos	0.000533488280601082	0.00652433678805682	0.00514002126905353
g2_ctrx_quarter_sobre_g1_monto_total_acreditaciones_delta_lag1	0.000522285743401682	0.00237923638769356	0.0021269053527118
g2_g1_consumo_total_tc_sobre_g1_monto_total_prestamos	0.000501499332104362	0.000455633035136123	0.00124069478908189
asg1_visa_limite_compra_sobre_sueldo_lag2	0.000482273030166053	0.0018305282852025	0.00248138957816377
g2_mpasivos_margen_sobre_mcuentas_saldo_lag_1	0.000476895093094513	0.000134285299723451	0.000354484225451967
g2_g1_monto_total_acreditaciones_sobre_g2_limite_compra_tarjetas_credito	0.000476411358185794	0.000695817240383885	0.0010634526763559
g2_mrentabilidad_annual_sobre_g2_limite_compra_tarjetas_credito	0.000472681814391608	0.000990469887590728	0.00248138957816377
g2_g1_transacciones_totales_tc_sobre_mrentabilidad_annual_lag_1	0.000469489402521104	0.000250952946317121	0.000708968450903935
Visa_mfinanciacion_limite	0.000459045950789396	0.00228428953039825	0.00141793690180787
g2_mcuentas_saldo_sobre_g1_monto_total_prestamos_lag_1	0.000450977005827497	0.00212746793625697	0.00248138957816377
g2_ctrx_quarter_sobre_g1_m_activos_pasivos_margen_absoluto	0.000442004219427656	0.000825640049308965	0.0021269053527118
g1_cantidad_total_acreditaciones	0.000440498575808672	0.000344605158986578	0.000177242112725984
Visa_madelantodolares	0.000438857805070854	0.000454709844622546	0.0010634526763559
mcomisiones_lag_1	0.000433293770439335	0.000296616594872139	0.000531726338177951
g2_ctrx_quarter_sobre_mrentabilidad_annual_lag_1	0.000432768929370176	0.000575027098449662	0.00124069478908189
g2_g1_monto_total_acreditaciones_sobre_g2_limite_compra_tarjetas_credito_lag_1	0.000419776915826603	0.00036491535028527	0.000354484225451967
asg2_ctrx_quarter_sobre_g1_mtotal_caja_ahorro_lag3	0.000416309728030459	0.00353917969328561	0.00336760014179369
g2_mpasivos_margen_sobre_g1_m_activos_pasivos_margen_absoluto	0.00041550738294714	0.000440216076212254	0.00124069478908189
Visa_madelantodolares_lag_1	0.000413930494088339	0.000502873851233012	0.00124069478908189
g2_g1_mtotal_caja_ahorro_sobre_mrentabilidad_annual_lag_1	0.000406928662841725	0.000258436476233862	0.000708968450903935
mrentabilidad_annual_lag_1	0.00040340843530489	0.000694525015654527	0.0010634526763559
mrentabilidad_lag_1	0.000398228461222998	2.17086898158737e-05	0.000177242112725984
g2_g1_mtotal_caja_ahorro_sobre_g1_monto_total_prestamos_lag_1	0.000392276464937223	0.00121759209652221	0.00177242112725984
ascdescubierto_preacordado_lag3	0.000383685422483454	0.00543915073997016	0.00407656859269763
g2_mpasivos_margen_sobre_g1_monto_total_prestamos_lag_1	0.000383338630493592	0.00178702782245769	0.00194966323998582
ctarjeta_visa	0.000382195055437371	0.00339850284193965	0.00265863169088976
g1_m_activos_pasivos_margen_absoluto_lag_1	0.00037533037724058	0.000216788645915491	0.000354484225451967
g2_mpasivos_margen_sobre_g2_limite_compra_tarjetas_credito	0.000375092502790878	0.000118199642734265	0.000354484225451967
mttarjeta_visa_debitos_automaticos_lag_1	0.000372698277785499	0.00419690735949181	0.00460829493087558
g2_g1_mtotal_caja_ahorro_sobre_mpasivos_margen	0.000362410086507203	0.00315824724974523	0.00319035802906771
Visa_delinquency_lag_1	0.000357970940764645	0.00191747113317619	0.00124069478908189
g2_g1_mtotal_caja_ahorro_sobre_g1_m_activos_pasivos_margen_absoluto	0.000353518130830044	0.00166679425671776	0.00265863169088976
Master_delinquency	0.000352665259833249	0.000844437401980996	0.000886210563629919
g2_ctrx_quarter_sobre_mcuentas_saldo_lag_1	0.0003450321053281	0.00112474207954149	0.0021269053527118
asg1_m_activos_pasivos_margen_absoluto_lag3	0.00033653740714808	0.000223321358166982	0.000531726338177951
g1_cantidad_comisiones_totales_lag_1	0.000314873725396101	0.000338485644061937	0.000886210563629919
g2_g1_consumo_total_tc_sobre_g2_limite_compra_tarjetas_credito	0.000311646835009428	0.00101192085842968	0.0021269053527118
g1_cant_inversiones_totales	0.000307192830890733	0.00413526190783893	0.0021269053527118
asg2_ctrx_quarter_sobre_g1_monto_total_acreditaciones_lag3	0.000304462718505186	0.00142252103136432	0.00177242112725984
g2_g1_mtotal_caja_ahorro_sobre_mcuentas_saldo	0.000285383698239066	0.00138548955692991	0.00283587380361574
asmcuentas_saldo_lag3	0.000278171405598776	0.000574212198304322	0.00124069478908189
g2_g1_transacciones_totales_tc_sobre_g2_limite_compra_tarjetas_credito	0.000271155518294261	0.00145888421104948	0.00283587380361574
g2_mcuentas_saldo_sobre_mrentabilidad_annual	0.000267929576336546	0.000498678960655592	0.00124069478908189
g1_cons_prom_visa	0.000267243631417709	0.000997357719653142	0.00230414746543779
g2_ctrx_quarter_sobre_mpasivos_margen_lag_1	0.000265467615846414	0.000321906933161503	0.000531726338177951
Master_mpagosdolares_lag_1	0.000264829616412132	0.00106801607580882	0.0021269053527118
mpasivos_margen_lag_1	0.000256969615460835	2.4933000239985e-05	0.000177242112725984
Master_madelantodolares	0.000255641522699076	0.000641193521732919	0.000886210563629919
ccomisiones_otras_lag_1	0.000253677490509317	0.0011578115784363	0.00141793690180787
Visa_cadelantosefectivo	0.000252512302941074	6.15002578630616e-05	0.000354484225451967
g1_dinero_prom_por_plazo_fijo	0.000245414878109718	0.00297137578422123	0.00159517901453385
g2_g1_m_activos_pasivos_margen_absoluto_sobre_g1_monto_total_prestamos_lag_1	0.000239094796906992	0.00150465675494686	0.00141793690180787
mtarjeta_visa_consumo_lag_3	0.000235423863131135	0.0001491533454586	0.000531726338177951
asmautoservicio_lag2	0.000234720936325926	2.83269050769224e-05	0.000177242112725984
Visa_mpagominimo	0.000227127746975231	0.00211529283200682	0.00265863169088976
g1_consumo_total_tc_delta_lag1	0.000226282297680267	0.00183850204581791	0.00124069478908189
Master_status	0.000202028545764281	0.000363909278316674	0.000708968450903935
g2_g1_monto_total_prestamos_sobre_g2_limite_compra_tarjetas_credito	0.000201498848449737	0.00112593508851447	0.00159517901453385
mcomisiones_otras_lag_1	0.00019698601592107	3.24032207259928e-05	0.000177242112725984
g2_mcuentas_saldo_sobre_g2_limite_compra_tarjetas_credito_lag_1	0.000190128300958546	0.000789312361439083	0.00124069478908189
ascdescubierto_preacordado_lag2	0.000188840211040579	0.0020092580089626	0.00194966323998582
g2_g2_tarjetas_madelantosdolares_sobre_g1_transacciones_totales_tc_lag_2	0.000186832707555348	0.000849239484921102	0.00141793690180787
g1_rentabilidad_mensual_lag_1	0.000181820916723168	0.000292670751975861	0.000354484225451967
g2_mcuentas_saldo_sobre_g1_monto_total_acreditaciones_lag_1	0.000180553792919262	0.000888986889857221	0.00124069478908189
g2_g1_monto_total_prestamos_sobre_g2_limite_compra_tarjetas_credito_lag_1	0.000178701714068395	0.00020973545425912	0.0010634526763559
asg2_mcuentas_saldo_sobre_g1_monto_total_acreditaciones_lag3	0.000177848656690079	0.000702304176259976	0.000886210563629919
g2_mpasivos_margen_sobre_mcuentas_saldo	0.000171613480272584	0.00153442632165204	0.0021269053527118
g2_g1_mtotal_caja_ahorro_sobre_g1_transacciones_totales_tc	0.000170369350062606	0.00087397123043576	0.00177242112725984
g2_ctrx_quarter_sobre_g1_consumo_total_tc_delta_lag1	0.000169291742706299	0.00145223433547593	0.00177242112725984
asg2_mcuentas_saldo_sobre_g1_monto_total_acreditaciones_lag2	0.000164804810497216	0.000591219634200795	0.000886210563629919
g2_g1_mtotal_caja_ahorro_sobre_g1_m_activos_pasivos_margen_absoluto_lag_1	0.000164593200869463	7.53033474815224e-05	0.000354484225451967
g2_mpasivos_margen_sobre_g1_monto_total_acreditaciones_lag_1	0.000162803338338648	0.000921479445095559	0.00124069478908189
g2_g1_consumo_total_tc_sobre_mrentabilidad_annual	0.000162433505772258	0.000380755589438059	0.0010634526763559
Visa_mconsumosdolares	0.000156649441818137	0.000630349360556073	0.00124069478908189
mplazo_fijo_dolares	0.00015372891773414	0.00134458907131301	0.000708968450903935
ccomisiones_mantenimiento_lag_1	0.000152087206828042	0.00403175365839554	0.0021269053527118
g2_g1_mtotal_caja_ahorro_sobre_g1_monto_total_acreditaciones_lag_1	0.000151960770457516	0.00110428467787256	0.00141793690180787
g2_g1_m_activos_pasivos_margen_absoluto_sobre_g1_consumo_total_tc	0.000151129882670615	0.000610555817159475	0.00124069478908189
ctarjeta_visa_debitos_automaticos_lag_1	0.000149505058653106	0.00132686191786674	0.00177242112725984
cliente_antiguedad	0.000148817894251854	0.00117632298000561	0.00177242112725984
cprestamos_personales_lag_1	0.00014709788245535	0.00091648679530632	0.00124069478908189
Master_madelantodolares_lag_1	0.000146215151693314	0.000509718528474564	0.000708968450903935
g1_monto_debitos_en_tc_lag_1	0.000141574343726771	0.00141148106022926	0.00177242112725984
g1_monto_total_prestamos_lag_1	0.000139807404574131	0.000709019389038943	0.000886210563629919
g2_g1_monto_total_prestamos_sobre_mrentabilidad_annual_lag_1	0.000135078355025215	0.000277002123816312	0.000708968450903935
g1_cantidad_total_prestamos_lag_1	0.000133886882499624	0.00049565046018969	0.000886210563629919
g1_cons_prom_master	0.000130700891240178	0.00125338176073761	0.000886210563629919
g1_deuda_promedio_prestamo	0.00012477086525699	0.00017833346570873	0.000177242112725984
g2_mcuentas_saldo_sobre_g1_monto_total_acreditaciones_delta_lag1	0.000122959396925954	0.000798574111964981	0.000531726338177951
g1_consumo_promedio_tc	0.000122614710892388	0.000789510187977707	0.0010634526763559
ctrx_quarter_lag_2	0.000120904834946342	0.00200742493736618	0.00194966323998582
g1_cantidad_debitos_en_tc_lag_1	0.00011959256292957	0.00195300146515033	0.00177242112725984
asg1_monto_total_acreditaciones_lag2	0.000118773993876977	0.000100651561628771	0.000177242112725984
asg1_consumo_total_tc_lag3	0.000117901899252638	0.000248334013333324	0.000531726338177951
mtransferencias_emitidas	0.000117107555151111	0.00140073732475704	0.00141793690180787
g1_montos_transferencias_totales_netas	0.000115149248642972	0.00110470271499241	0.00159517901453385
Master_cadelantosefectivo	0.000113762385812271	0.00014978393015409	0.000354484225451967
Visa_mpagospesos	0.000110503345904001	0.000324953582851132	0.000708968450903935
g1_porcentaje_saldo_caja_ahorro	0.000106970599827738	0.000910575996454539	0.0010634526763559
g1_cantidad_descuentos_totales_tc	0.000104717414520626	0.00308650578824914	0.00159517901453385
g1_montos_transferencias_totales_absolutas	0.000103619599483648	0.000459207222262081	0.00124069478908189
Master_msaldototal	0.00010241421081537	0.000444239355796434	0.000708968450903935
g2_ctrx_quarter_sobre_g1_mtotal_caja_ahorro	0.000102369930489862	0.000980216987791298	0.000886210563629919
Master_fultimo_cierre_lag_1	0.000101715282694035	0.000891495515892367	0.0010634526763559
mprestamos_personales_lag_1	0.000100865630263446	0.000548715160522512	0.000886210563629919
g2_g1_mtotal_caja_ahorro_sobre_mcuentas_saldo_lag_1	9.90087003301161e-05	0.00167678479940531	0.00141793690180787
asg1_mtotal_cta_corriente_lag2	9.75376658492526e-05	0.00051342238172115	0.000886210563629919
Visa_cconsumos	9.65511066402682e-05	0.000224602693362103	0.000531726338177951
mtarjeta_visa_consumo_delta_lag1	9.62214395497451e-05	0.000861173002837647	0.000708968450903935
chomebanking_transacciones_lag_1	9.49415746844291e-05	0.000505607930958454	0.000708968450903935
Master_mpagosdolares	9.32469040629471e-05	0.000873232758688115	0.00124069478908189
asg2_g1_consumo_total_tc_sobre_g1_monto_total_acreditaciones_lag3	9.1178297383865e-05	0.000511682879455943	0.000708968450903935
Visa_fultimo_cierre_lag_1	8.8028580821504e-05	0.000244934663729268	0.000531726338177951
g2_limite_compra_tarjetas_credito	8.64373472974053e-05	0.00130006660561433	0.0010634526763559
ctrx_quarter_lag_1	8.4792587168976e-05	0.000757634303030003	0.00141793690180787
mtransferencias_emitidas_lag_1	8.30523563333716e-05	0.000848929334853413	0.000886210563629919
tcuentas_lag_1	8.09143351869729e-05	0.0018137198857929	0.00124069478908189
g2_g1_monto_total_acreditaciones_sobre_g1_transacciones_totales_tc_lag_1	8.08188995876742e-05	0.000142998742034754	0.000531726338177951
g2_ctrx_quarter_sobre_mpasivos_margen	7.97798819831306e-05	7.43025186220024e-05	0.000177242112725984
