Feature	Gain	Cover	Frequency
mcaja_ahorro	0.0867708894455903	0.00507101378568067	0.00221053433950758
ctrx_quarter	0.0728691487826996	0.0115084553175446	0.00510709657748304
ctarjeta_visa_transacciones	0.0407061032580768	0.00325199951932891	0.00251543562771553
g1_cant_cuentas_visa_y_master	0.0288439141982263	0.00148934270849459	0.000457351932311914
g1_transacciones_totales_tc	0.0278026400248396	0.00457782123268265	0.00289656223797546
cdescubierto_preacordado	0.0238958222851361	0.0120757261305839	0.00754630688314658
mtarjeta_visa_consumo	0.0219721513775941	0.00634925602733069	0.00510709657748304
g1_numero_mes_lag_3	0.0215842144116456	0.023557984953896	0.0119673755621618
g1_acreditaciones_sobre_edad	0.0206243193100183	0.00268275876568447	0.00114337983077979
g1_consumo_total_tc	0.019958891235438	0.00651443069974303	0.00510709657748304
g1_visa_limite_compra_sobre_sueldo	0.0186755387536028	0.00559644228916707	0.00243921030566354
g2_g1_consumo_total_tc_sobre_g1_monto_total_acreditaciones	0.0175761658194593	0.00596238550763036	0.00297278756002744
g1_visa_abierta	0.0175098740250399	0.00744197350385352	0.00602180044210687
g2_g1_monto_total_prestamos_sobre_g1_monto_total_acreditaciones	0.0158254283694065	0.00711036553153971	0.00396371674670325
g2_g1_consumo_total_tc_sobre_mcuentas_saldo	0.0156235097845418	0.00181806156496711	0.0021343090174556
foto_mes	0.0147099853012623	0.0183556819327943	0.0113575729857459
mcuentas_saldo	0.0136255667649099	0.00831703363705182	0.00571689915389893
g1_monto_prom_trx_tarjeta_debito	0.0135124908419675	0.0014218364117	0.00182940772924766
g1_mtotal_caja_ahorro	0.0134127780400842	0.00318666683449112	0.00243921030566354
g1_numero_mes	0.012601474178746	0.0102111339035899	0.00929948929034225
g2_g2_tarjetas_madelantosdolares_sobre_g1_transacciones_totales_tc	0.010928803876517	0.00473582298563756	0.00541199786569098
g2_mpasivos_margen_sobre_g2_limite_compra_tarjetas_credito_lag_1	0.0105447508546721	0.00213865340367466	0.00327768884823538
mcuenta_corriente	0.00997422614321017	0.010131448395223	0.00777498284930254
asg2_g1_m_activos_pasivos_margen_absoluto_sobre_mcuentas_saldo_lag2	0.00997176980023613	0.00376632248614656	0.00594557512005488
g2_g1_m_activos_pasivos_margen_absoluto_sobre_g1_consumo_total_tc	0.0098352772229383	0.00224912988553247	0.00350636481439134
g1_mtotal_cta_corriente	0.00962977242975656	0.0102191670481393	0.00777498284930254
mpayroll	0.00892129349177287	0.00228458406688593	0.000686027898467871
g1_master_abierta	0.00869989159037156	0.00532689624652675	0.0058693497980029
cdescubierto_preacordado_delta_lag1	0.00867089475571276	0.0089311142173038	0.0016007317630917
g2_mcuentas_saldo_sobre_g1_transacciones_totales_tc	0.00833194148776344	0.000831571410372637	0.00182940772924766
mautoservicio	0.00828643937753673	0.00648329720076899	0.00343013949233936
g1_numero_mes_lag_1	0.00807803151182596	0.0105137775187334	0.00762253220519857
g1_visa_en_proceso_cierre	0.0078121537295419	0.00564571203752102	0.0010671545087278
g2_ctrx_quarter_sobre_g1_mtotal_caja_ahorro	0.00780741082116941	0.00138997930668893	0.0026678862718195
Visa_Finiciomora	0.00763543644509616	0.0124799263164098	0.00243921030566354
g1_m_activos_pasivos_margen_absoluto	0.00748006238426027	0.0080231152020383	0.00777498284930254
g2_g1_m_activos_pasivos_margen_absoluto_sobre_g2_limite_compra_tarjetas_credito_lag_1	0.0072810036135538	0.00432477648091695	0.00525954722158701
g2_ctrx_quarter_sobre_mcuentas_saldo	0.00689710997988988	0.00355956589060074	0.00663160301852275
g2_g1_m_activos_pasivos_margen_absoluto_sobre_g1_monto_total_acreditaciones	0.00684346852188188	0.00246638575322951	0.0016007317630917
g2_ctrx_quarter_sobre_g1_monto_total_acreditaciones	0.00642026028444679	0.00368088137624723	0.00129583047488376
mprestamos_personales	0.00638506743808734	0.0095109112375518	0.00487842061132708
asg1_m_activos_pasivos_margen_absoluto_lag2	0.00632132430026063	0.00926869682865311	0.00960439057855019
g2_g1_monto_total_prestamos_sobre_g1_monto_total_acreditaciones_lag_1	0.00628257820728061	0.00130641929310132	0.000686027898467871
g2_ctrx_quarter_sobre_g1_monto_total_prestamos	0.00583869927923305	0.00334870178310262	0.00274411159387148
g2_mcuentas_saldo_sobre_mrentabilidad_annual	0.00550426686406976	0.00176881751999362	0.00327768884823538
g1_master_limite_compra_sobre_sueldo	0.00522798862855648	0.00352593301726095	0.00182940772924766
g2_g1_mtotal_caja_ahorro_sobre_g1_monto_total_prestamos	0.0049040786398766	0.00569614933399418	0.00419239271285921
ctarjeta_debito_transacciones	0.00445822665296174	0.00161438211107838	0.000838478542571843
g1_monto_pago_servicios_totales	0.00445067790993709	0.00743599048328092	0.00343013949233936
g2_g1_mtotal_caja_ahorro_sobre_g2_limite_compra_tarjetas_credito	0.00432789174158455	0.00148701040610187	0.00190563305129964
g2_g1_m_activos_pasivos_margen_absoluto_sobre_g1_transacciones_totales_tc	0.00426434961793836	0.000915609730344573	0.00137205579693574
cmobile_app_trx_lag_1	0.00421861429461449	0.00484023654293565	0.0085372360698224
g1_monto_total_prestamos	0.00416927236844006	0.0131900794276141	0.005335772543639
g1_visa_abierta_delta_lag1	0.00403259464199977	0.00336432943842596	0.000609802576415885
g2_g1_monto_total_prestamos_sobre_g1_monto_total_acreditaciones_delta_lag1	0.00388420986614203	0.00167134527234421	0.000381126610259928
g2_mpasivos_margen_sobre_g1_monto_total_acreditaciones	0.00385162694512617	0.00077453812357967	0.000686027898467871
g1_monto_total_debitado_tc	0.00374029626809566	0.00426500466656607	0.0042686180349112
g2_g2_tarjetas_madelantosdolares_sobre_mrentabilidad_annual_lag_1	0.00354871891145739	0.0035094705608416	0.00381126610259928
g1_monto_total_acreditaciones_lag_1	0.00350445416372592	0.000183763245411542	0.000304901288207943
ccaja_seguridad	0.00349219227713829	0.0140667865328542	0.00251543562771553
tcallcenter	0.00346240908694027	0.0136130165396459	0.00617425108621084
g2_mcuentas_saldo_sobre_g1_monto_total_acreditaciones	0.00343478964535941	0.000716342876358896	0.000686027898467871
g1_visa_limite_compra_sobre_sueldo_lag_1	0.00338574094621764	0.00109245094364279	0.000381126610259928
asg2_g1_mtotal_caja_ahorro_sobre_g1_m_activos_pasivos_margen_absoluto_lag3	0.00322849893865442	0.00200678975357714	0.00411616739080723
g2_mcuentas_saldo_sobre_g2_limite_compra_tarjetas_credito	0.00321349440984319	0.00232515936741267	0.00304901288207943
g2_g1_m_activos_pasivos_margen_absoluto_sobre_g1_monto_total_acreditaciones_delta_lag1	0.00314456086636045	0.00368698537033877	0.0010671545087278
g2_ctrx_quarter_sobre_g1_transacciones_totales_tc	0.00304862702435846	0.00138409351194678	0.00221053433950758
g2_g1_monto_total_prestamos_sobre_mrentabilidad_annual	0.00296194922085695	0.00260201019902761	0.00251543562771553
g1_numero_mes_lag_2	0.00295727696794875	0.00373075571281127	0.00495464593337907
ctrx_quarter_delta_lag1	0.00295071451232035	0.0105291523310206	0.00525954722158701
g2_g1_mtotal_caja_ahorro_sobre_g1_monto_total_acreditaciones	0.00286651845528749	0.00249600750229375	0.00152450644103971
asg1_monto_total_acreditaciones_lag3	0.00281183385098858	0.00253447205239201	0.00297278756002744
mcuenta_debitos_automaticos	0.00273228509524335	0.0120557420316562	0.00464974464517113
mpasivos_margen	0.00272990465302354	0.00196748593222975	0.00251543562771553
g2_mpasivos_margen_sobre_g1_monto_total_prestamos	0.00263312766419794	0.00142831198727001	0.00152450644103971
thomebanking	0.0025849316687469	0.00863844966024171	0.0129583047488376
g2_g1_consumo_total_tc_sobre_g2_limite_compra_tarjetas_credito	0.00253367232209043	0.00255226102675106	0.00434484335696318
g1_mtotal_caja_ahorro_lag_3	0.00249914616651472	0.000957226855933903	0.00221053433950758
Visa_Finiciomora_lag_1	0.00247159542630139	0.00651345760328474	0.00144828111898773
mrentabilidad_annual	0.00226097945037438	0.00902836156037413	0.00647915237441878
g2_g1_consumo_total_tc_sobre_g1_monto_total_prestamos	0.00224771539286045	0.00260116673700993	0.00198185837335163
asg2_g1_mtotal_caja_ahorro_sobre_g1_m_activos_pasivos_margen_absoluto_lag2	0.00223002518835604	0.00545816843948898	0.00922326396829027
g1_visa_limite_compra_sobre_sueldo_delta_lag1	0.00221530848863686	0.00371552031342461	0.00137205579693574
Visa_delinquency	0.00218882619954651	0.00261555504237949	0.00129583047488376
g2_g1_m_activos_pasivos_margen_absoluto_sobre_g2_limite_compra_tarjetas_credito	0.00212204923693871	0.00343550042262895	0.005335772543639
g1_c_cuentas	0.00211569259862223	0.00937785768856944	0.00167695708514369
g2_mcuentas_saldo_sobre_g1_monto_total_prestamos	0.00211370704414015	0.00132562055646315	0.00167695708514369
g2_ctrx_quarter_sobre_g1_consumo_total_tc	0.00208557433218762	0.00268967353379897	0.00304901288207943
g1_mtotal_cta_corriente_delta_lag1	0.00208241358287958	0.00969644661929265	0.00343013949233936
mcuentas_saldo_delta_lag1	0.002048466521563	0.00747950798271731	0.00449729400106715
g2_g1_monto_total_acreditaciones_sobre_g1_transacciones_totales_tc	0.00199543399857399	0.00234103092546587	0.00388749142465127
internet_lag_1	0.00197878831271365	0.0132142540157115	0.00236298498361156
g1_monto_total_acreditaciones	0.00197714085031864	0.00124616107021357	0.000762253220519857
g2_g1_mtotal_caja_ahorro_sobre_mrentabilidad_annual	0.00194504644255365	0.000661015232367505	0.00129583047488376
mactivos_margen	0.00194144163566636	0.00825720063748004	0.00609802576415885
g2_g1_consumo_total_tc_sobre_g1_monto_total_prestamos_lag_1	0.0018663487804679	0.00440103254368365	0.00251543562771553
g1_visa_consumo_total	0.0018526082753541	0.00122210829378879	0.0016007317630917
g2_mrentabilidad_annual_sobre_g2_limite_compra_tarjetas_credito_lag_1	0.00171389280425061	0.0024810305336346	0.00403994206875524
cliente_edad_lag_1	0.00163673842375277	0.00969650221682213	0.00632670173031481
g2_g1_consumo_total_tc_sobre_g2_limite_compra_tarjetas_credito_lag_1	0.00160372998702633	0.00129889071708591	0.00304901288207943
g1_master_en_proceso_cierre	0.00157660618397829	0.00245914522270606	0.000457351932311914
g2_ctrx_quarter_sobre_g1_monto_total_acreditaciones_delta_lag1	0.00156366023708785	0.0024820863279257	0.00114337983077979
g2_mpasivos_margen_sobre_mrentabilidad_annual	0.00147435439356151	0.0015993875411913	0.00312523820413141
g2_mpasivos_margen_sobre_mcuentas_saldo_lag_1	0.00146297510192021	0.00118311738316011	0.00190563305129964
Master_Finiciomora	0.00145902001461981	0.00511519510285606	0.000914703864623828
ccaja_seguridad_lag_1	0.00144579066899166	0.00278796745146958	0.0005335772543639
cmobile_app_trx	0.0013987818092483	0.00458121715213444	0.00678405366262672
mpagomiscuentas	0.00138184436032323	0.00276454971617305	0.00182940772924766
g2_ctrx_quarter_sobre_mpasivos_margen_lag_1	0.00136772265876548	0.00172728420977538	0.00327768884823538
g2_g1_mtotal_caja_ahorro_sobre_g1_m_activos_pasivos_margen_absoluto	0.00135224378602588	0.00276502327301968	0.005335772543639
asmautoservicio_lag3	0.00134969669954307	0.00189495127193921	0.0037350407805473
Visa_mpagosdolares	0.00132225690604511	0.00126850652752937	0.0026678862718195
mrentabilidad	0.00127255176502661	0.00274975742071485	0.0026678862718195
g2_mcuentas_saldo_sobre_g2_limite_compra_tarjetas_credito_lag_1	0.00124515100843523	0.00163737434367438	0.00259166094976751
g2_g1_mtotal_caja_ahorro_sobre_g1_monto_total_prestamos_lag_1	0.00123838254479116	0.00319607371297254	0.00221053433950758
ctarjeta_visa_delta_lag1	0.00121787392537488	0.000852532517142677	0.000152450644103971
g1_monto_total_comisiones	0.00121119209815729	0.00413153986349625	0.00571689915389893
g1_mtotal_caja_ahorro_lag_1	0.00119845520573586	0.000627616203913044	0.00144828111898773
cliente_edad	0.00118641692108951	0.00586740564973244	0.00388749142465127
g2_mpasivos_margen_sobre_g2_limite_compra_tarjetas_credito	0.00115642859289714	0.000751215379037029	0.00152450644103971
g1_dinero_prom_por_inversion	0.0011534344977154	0.00941925996742423	0.00198185837335163
Visa_mpagosdolares_lag_1	0.00113906241864527	0.000766727369148272	0.00175318240719567
